incident_id,machine_id,severity,shift,type_surchauffe,type_baisse_pression,type_vibration,type_bruit_mecanique,type_surconsommation,type_blocage_mecanique,type_alarme_capteur,type_arret_urgence,type_defaut_qualite,incident_at_source
INC-000842,MACH-03,3,matin,False,False,False,False,False,False,True,False,False,2026-02-11 11:09:00
INC-000843,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-11 15:41:00
INC-000844,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-11 15:53:00
INC-000845,MACH-13,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-11 17:12:00
INC-000846,MACH-13,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-11 17:43:00
INC-000847,MACH-03,3,nuit,False,False,True,False,False,False,False,False,False,2026-02-11 22:20:00
INC-000848,MACH-03,3,nuit,False,False,True,False,False,False,False,False,False,2026-02-11 22:23:00
INC-000849,MACH-12,2,nuit,False,False,False,False,True,False,False,False,False,2026-02-12 04:30:00
INC-000850,MACH-03,4,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-12 15:53:00
INC-000851,MACH-10,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-12 16:48:00
INC-000852,MACH-13,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-12 17:12:00
INC-000853,MACH-13,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-12 17:37:00
INC-000854,MACH-03,5,nuit,False,False,True,False,False,False,False,False,False,2026-02-12 22:20:00
INC-000855,MACH-12,3,nuit,False,False,False,False,True,False,False,False,False,2026-02-13 04:30:00
INC-000856,MACH-01,3,matin,False,False,True,False,False,False,False,False,False,2026-02-13 07:01:00
INC-000857,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2026-02-13 09:39:00
INC-000858,MACH-13,2,matin,False,False,False,True,False,False,False,False,False,2026-02-13 09:53:00
INC-000859,MACH-10,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-13 16:48:00
INC-000860,MACH-13,4,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-13 17:12:00
INC-000861,MACH-05,3,apres-midi,False,False,False,False,True,False,False,False,False,2026-02-13 20:44:00
INC-000862,MACH-03,3,nuit,False,False,False,False,True,False,False,False,False,2026-02-14 04:10:00
INC-000863,MACH-01,3,nuit,False,False,False,False,False,False,False,False,True,2026-02-14 04:27:00
INC-000864,MACH-12,4,nuit,False,False,False,False,True,False,False,False,False,2026-02-14 04:30:00
INC-000865,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2026-02-14 09:41:00
INC-000866,MACH-13,3,matin,False,False,False,True,False,False,False,False,False,2026-02-14 09:53:00
INC-000867,MACH-13,3,matin,False,False,False,False,True,False,False,False,False,2026-02-14 11:10:00
INC-000868,MACH-09,2,apres-midi,False,False,False,False,False,False,False,False,True,2026-02-14 16:32:00
INC-000869,MACH-10,4,apres-midi,False,False,False,True,False,False,False,False,False,2026-02-14 16:48:00
INC-000870,MACH-13,4,matin,False,False,False,True,False,False,False,False,False,2026-02-15 09:53:00
INC-000871,MACH-08,3,matin,False,True,False,False,False,False,False,False,False,2026-02-15 11:57:00
INC-000872,MACH-09,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-02-15 16:32:00
INC-000873,MACH-08,3,matin,False,False,False,False,False,False,True,False,False,2026-02-16 11:55:00
INC-000874,MACH-09,5,apres-midi,False,False,False,False,False,False,False,False,True,2026-02-16 16:32:00
INC-000875,MACH-11,2,matin,False,False,False,False,False,False,False,False,True,2026-02-17 06:12:00
INC-000876,MACH-09,2,matin,False,False,True,False,False,False,False,False,False,2026-02-17 12:46:00
INC-000877,MACH-08,3,nuit,False,True,False,False,False,False,False,False,False,2026-02-18 02:48:00
INC-000878,MACH-09,3,matin,False,False,True,False,False,False,False,False,False,2026-02-18 12:46:00
INC-000879,MACH-09,5,matin,False,False,True,False,False,False,False,False,False,2026-02-19 12:46:00
INC-000880,MACH-01,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-02-19 15:57:00
INC-000881,MACH-15,2,matin,False,True,False,False,False,False,False,False,False,2026-02-20 09:38:00
INC-000882,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-21 15:09:00
INC-000883,MACH-03,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-21 15:26:00
INC-000884,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-22 15:26:00
INC-000885,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-22 15:29:00
INC-000886,MACH-14,2,matin,True,False,False,False,False,False,False,False,False,2026-02-23 06:48:00
INC-000887,MACH-03,5,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-23 15:26:00
INC-000888,MACH-04,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-02-23 17:49:00
INC-000889,MACH-13,2,nuit,False,False,False,False,True,False,False,False,False,2026-02-24 02:44:00
INC-000890,MACH-14,3,matin,True,False,False,False,False,False,False,False,False,2026-02-24 06:48:00
INC-000891,MACH-14,3,nuit,True,False,False,False,False,False,False,False,False,2026-02-24 23:19:00
INC-000892,MACH-13,3,nuit,False,False,False,False,True,False,False,False,False,2026-02-25 02:05:00
INC-000893,MACH-13,3,nuit,False,False,False,False,True,False,False,False,False,2026-02-25 02:44:00
INC-000894,MACH-14,4,matin,True,False,False,False,False,False,False,False,False,2026-02-25 06:48:00
INC-000895,MACH-10,2,matin,False,False,False,False,False,False,False,False,True,2026-02-25 09:03:00
INC-000896,MACH-13,4,nuit,False,False,False,False,True,False,False,False,False,2026-02-26 02:44:00
INC-000897,MACH-10,3,matin,False,False,False,False,False,False,False,False,True,2026-02-26 09:03:00
INC-000898,MACH-10,4,matin,False,False,False,False,False,False,False,False,True,2026-02-27 09:03:00
INC-000899,MACH-13,2,apres-midi,False,False,True,False,False,False,False,False,False,2026-02-27 18:53:00
INC-000900,MACH-13,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-02-28 18:28:00
INC-000901,MACH-13,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-02-28 18:53:00
INC-000902,MACH-08,2,nuit,False,True,False,False,False,False,False,False,False,2026-03-01 04:27:00
INC-000903,MACH-13,4,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-01 18:53:00
INC-000904,MACH-01,3,nuit,False,True,False,False,False,False,False,False,False,2026-03-02 03:09:00
INC-000905,MACH-11,3,matin,False,False,False,False,False,False,True,False,False,2026-03-02 06:18:00
INC-000906,MACH-08,2,matin,False,False,True,False,False,False,False,False,False,2026-03-03 11:11:00
INC-000907,MACH-12,3,matin,False,False,True,False,False,False,False,False,False,2026-03-03 12:14:00
INC-000908,MACH-13,2,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-03 16:14:00
INC-000909,MACH-11,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-04 15:54:00
INC-000910,MACH-13,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-04 16:03:00
INC-000911,MACH-13,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-04 16:14:00
INC-000912,MACH-13,4,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-05 16:14:00
INC-000913,MACH-01,3,nuit,False,False,True,False,False,False,False,False,False,2026-03-06 01:11:00
INC-000914,MACH-15,3,matin,False,False,False,False,True,False,False,False,False,2026-03-06 13:12:00
INC-000915,MACH-07,3,matin,False,False,False,True,False,False,False,False,False,2026-03-06 13:17:00
INC-000916,MACH-08,2,apres-midi,True,False,False,False,False,False,False,False,False,2026-03-06 16:28:00
INC-000917,MACH-13,3,matin,False,True,False,False,False,False,False,False,False,2026-03-07 12:34:00
INC-000918,MACH-09,3,matin,False,False,False,True,False,False,False,False,False,2026-03-07 12:57:00
INC-000919,MACH-03,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-03-07 14:42:00
INC-000920,MACH-03,2,apres-midi,False,True,False,False,False,False,False,False,False,2026-03-07 14:49:00
INC-000921,MACH-11,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-07 15:29:00
INC-000922,MACH-14,2,nuit,False,False,False,False,False,False,True,False,False,2026-03-08 01:01:00
INC-000923,MACH-03,3,matin,False,False,True,False,False,False,False,False,False,2026-03-08 12:05:00
INC-000924,MACH-03,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-03-08 14:16:00
INC-000925,MACH-03,3,apres-midi,False,True,False,False,False,False,False,False,False,2026-03-08 14:49:00
INC-000926,MACH-14,2,matin,False,False,False,True,False,False,False,False,False,2026-03-09 07:04:00
INC-000927,MACH-13,2,matin,False,False,True,False,False,False,False,False,False,2026-03-09 07:42:00
INC-000928,MACH-01,2,matin,False,False,True,False,False,False,False,False,False,2026-03-09 09:21:00
INC-000929,MACH-03,5,apres-midi,False,True,False,False,False,False,False,False,False,2026-03-09 14:49:00
INC-000930,MACH-15,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-03-09 19:49:00
INC-000931,MACH-03,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-03-09 21:37:00
INC-000932,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-03-10 01:32:00
INC-000933,MACH-04,3,nuit,False,False,True,False,False,False,False,False,False,2026-03-10 01:38:00
INC-000934,MACH-03,2,nuit,False,True,False,False,False,False,False,False,False,2026-03-10 01:51:00
INC-000935,MACH-14,3,matin,False,False,False,True,False,False,False,False,False,2026-03-10 07:04:00
INC-000936,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2026-03-10 07:24:00
INC-000937,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2026-03-10 07:42:00
INC-000938,MACH-01,3,matin,False,False,True,False,False,False,False,False,False,2026-03-10 09:21:00
INC-000939,MACH-01,3,matin,False,False,True,False,False,False,False,False,False,2026-03-10 09:39:00
INC-000940,MACH-15,3,nuit,False,False,True,False,False,False,False,False,False,2026-03-11 00:46:00
INC-000941,MACH-02,3,nuit,False,False,False,False,True,False,False,False,False,2026-03-11 01:35:00
INC-000942,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-03-11 01:44:00
INC-000943,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-03-11 01:51:00
INC-000944,MACH-14,4,matin,False,False,False,True,False,False,False,False,False,2026-03-11 07:04:00
INC-000945,MACH-13,4,matin,False,False,True,False,False,False,False,False,False,2026-03-11 07:42:00
INC-000946,MACH-01,4,matin,False,False,True,False,False,False,False,False,False,2026-03-11 09:21:00
INC-000947,MACH-14,2,matin,True,False,False,False,False,False,False,False,False,2026-03-11 12:43:00
INC-000948,MACH-15,2,apres-midi,False,True,False,False,False,False,False,False,False,2026-03-11 15:31:00
INC-000949,MACH-03,4,nuit,False,True,False,False,False,False,False,False,False,2026-03-12 01:51:00
INC-000950,MACH-03,3,matin,False,False,False,False,False,True,False,False,False,2026-03-12 07:20:00
INC-000951,MACH-02,3,nuit,False,False,False,False,True,False,False,False,False,2026-03-13 02:54:00
INC-000952,MACH-10,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-03-13 20:49:00
INC-000953,MACH-11,3,matin,False,False,False,False,False,False,True,False,False,2026-03-14 11:19:00
INC-000954,MACH-10,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-03-14 14:28:00
INC-000955,MACH-01,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-03-14 21:31:00
INC-000956,MACH-08,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-03-15 14:44:00
INC-000957,MACH-01,3,matin,False,False,False,False,False,False,True,False,False,2026-03-17 10:49:00
INC-000958,MACH-05,3,nuit,True,False,False,False,False,False,False,False,False,2026-03-18 05:22:00
INC-000959,MACH-10,3,nuit,True,False,False,False,False,False,False,False,False,2026-03-18 05:29:00
INC-000960,MACH-13,2,matin,False,False,True,False,False,False,False,False,False,2026-03-18 07:22:00
INC-000961,MACH-03,2,matin,False,False,False,True,False,False,False,False,False,2026-03-18 12:20:00
INC-000962,MACH-03,3,matin,False,False,False,True,False,False,False,False,False,2026-03-18 12:52:00
INC-000963,MACH-11,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-03-18 15:18:00
INC-000964,MACH-04,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-03-18 21:34:00
INC-000965,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2026-03-19 07:07:00
INC-000966,MACH-13,3,matin,False,False,True,False,False,False,False,False,False,2026-03-19 07:22:00
INC-000967,MACH-03,3,matin,False,False,False,True,False,False,False,False,False,2026-03-19 12:20:00
INC-000968,MACH-03,3,matin,False,False,False,True,False,False,False,False,False,2026-03-19 12:49:00
INC-000969,MACH-13,4,matin,False,False,True,False,False,False,False,False,False,2026-03-20 07:22:00
INC-000970,MACH-03,4,matin,False,False,False,True,False,False,False,False,False,2026-03-20 12:20:00
INC-000971,MACH-01,3,nuit,False,False,True,False,False,False,False,False,False,2026-03-20 23:34:00
INC-000972,MACH-11,2,nuit,False,False,True,False,False,False,False,False,False,2026-03-21 03:29:00
INC-000973,MACH-04,2,matin,False,False,False,False,False,False,True,False,False,2026-03-22 09:49:00
INC-000974,MACH-09,3,matin,False,False,False,False,False,False,True,False,False,2026-03-22 12:31:00
INC-000975,MACH-13,3,nuit,False,False,False,True,False,False,False,False,False,2026-03-23 04:30:00
INC-000976,MACH-13,2,nuit,False,False,False,True,False,False,False,False,False,2026-03-23 04:57:00
INC-000977,MACH-13,3,nuit,False,False,False,True,False,False,False,False,False,2026-03-24 04:06:00
INC-000978,MACH-13,3,nuit,False,False,False,True,False,False,False,False,False,2026-03-24 04:57:00
INC-000979,MACH-08,3,apres-midi,False,False,False,False,True,False,False,False,False,2026-03-24 17:02:00
INC-000980,MACH-02,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-03-24 18:23:00
INC-000981,MACH-13,4,nuit,False,False,False,True,False,False,False,False,False,2026-03-25 04:57:00
INC-000982,MACH-13,2,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-25 15:11:00
INC-000983,MACH-13,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-25 15:53:00
INC-000984,MACH-10,2,apres-midi,False,True,False,False,False,False,False,False,False,2026-03-25 21:36:00
INC-000985,MACH-01,3,matin,False,False,False,False,False,False,True,False,False,2026-03-26 08:23:00
INC-000986,MACH-13,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-26 15:11:00
INC-000987,MACH-13,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-26 15:11:00
INC-000988,MACH-15,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-03-26 19:01:00
INC-000989,MACH-01,3,matin,False,False,False,True,False,False,False,False,False,2026-03-27 09:20:00
INC-000990,MACH-15,3,matin,False,False,False,False,False,False,False,False,True,2026-03-27 11:19:00
INC-000991,MACH-13,4,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-27 15:11:00
INC-000992,MACH-13,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-27 19:15:00
INC-000993,MACH-13,2,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-27 19:40:00
INC-000994,MACH-13,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-28 19:35:00
INC-000995,MACH-13,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-28 19:40:00
INC-000996,MACH-14,3,matin,False,False,False,False,False,False,True,False,False,2026-03-29 11:53:00
INC-000997,MACH-13,4,apres-midi,False,False,False,False,False,False,False,False,True,2026-03-29 19:40:00
INC-000998,MACH-13,2,nuit,False,False,True,False,False,False,False,False,False,2026-03-30 00:33:00
INC-000999,MACH-02,2,nuit,False,False,False,False,False,True,False,False,False,2026-03-30 05:24:00
INC-001000,MACH-01,2,matin,False,True,False,False,False,False,False,False,False,2026-03-30 09:24:00
INC-001001,MACH-13,3,nuit,False,False,True,False,False,False,False,False,False,2026-03-31 00:09:00
INC-001002,MACH-13,3,nuit,False,False,True,False,False,False,False,False,False,2026-03-31 00:33:00
INC-001003,MACH-01,3,matin,False,True,False,False,False,False,False,False,False,2026-03-31 09:24:00
INC-001004,MACH-01,3,matin,False,True,False,False,False,False,False,False,False,2026-03-31 09:35:00
INC-001005,MACH-13,4,nuit,False,False,True,False,False,False,False,False,False,2026-04-01 00:33:00
INC-001006,MACH-15,3,matin,False,False,True,False,False,False,False,False,False,2026-04-01 08:01:00
INC-001007,MACH-01,4,matin,False,True,False,False,False,False,False,False,False,2026-04-01 09:24:00
INC-001008,MACH-01,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-04-01 20:16:00
INC-001009,MACH-06,2,nuit,False,False,False,False,False,False,False,False,True,2026-04-02 05:36:00
INC-001010,MACH-13,3,nuit,False,False,False,False,False,False,False,False,True,2026-04-03 01:10:00
INC-001011,MACH-13,2,nuit,False,False,False,False,False,False,False,False,True,2026-04-03 01:28:00
INC-001012,MACH-06,3,nuit,False,False,False,False,False,False,False,False,True,2026-04-03 05:36:00
INC-001013,MACH-08,3,matin,False,False,False,True,False,False,False,False,False,2026-04-03 09:30:00
INC-001014,MACH-09,3,matin,False,False,False,True,False,False,False,False,False,2026-04-03 09:41:00
INC-001015,MACH-05,3,matin,False,False,True,False,False,False,False,False,False,2026-04-03 13:37:00
INC-001016,MACH-03,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-04-03 17:41:00
INC-001017,MACH-13,3,nuit,False,False,False,False,False,False,False,False,True,2026-04-04 01:28:00
INC-001018,MACH-13,3,nuit,False,False,False,False,False,False,False,False,True,2026-04-04 01:56:00
INC-001019,MACH-15,3,nuit,False,True,False,False,False,False,False,False,False,2026-04-04 04:46:00
INC-001020,MACH-06,4,nuit,False,False,False,False,False,False,False,False,True,2026-04-04 05:36:00
INC-001021,MACH-14,2,apres-midi,False,False,True,False,False,False,False,False,False,2026-04-04 15:38:00
INC-001022,MACH-05,2,nuit,True,False,False,False,False,False,False,False,False,2026-04-04 22:51:00
INC-001023,MACH-13,4,nuit,False,False,False,False,False,False,False,False,True,2026-04-05 01:28:00
INC-001024,MACH-13,3,nuit,False,False,False,True,False,False,False,False,False,2026-04-05 03:57:00
INC-001025,MACH-14,3,apres-midi,False,False,True,False,False,False,False,False,False,2026-04-05 15:38:00
INC-001026,MACH-09,2,matin,False,False,False,False,False,False,False,False,True,2026-04-06 07:44:00
INC-001027,MACH-14,4,apres-midi,False,False,True,False,False,False,False,False,False,2026-04-06 15:38:00
INC-001028,MACH-03,2,apres-midi,False,False,False,False,False,False,False,False,True,2026-04-06 15:45:00
INC-001029,MACH-03,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-04-06 15:52:00
INC-001030,MACH-03,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-04-07 15:30:00
INC-001031,MACH-03,3,apres-midi,False,False,False,False,False,False,False,False,True,2026-04-07 15:45:00
INC-001032,MACH-03,3,matin,False,False,False,False,True,False,False,False,False,2026-04-08 06:17:00
INC-001033,MACH-14,3,matin,False,False,False,True,False,False,False,False,False,2026-04-08 06:42:00
INC-001034,MACH-02,3,matin,False,False,False,False,True,False,False,False,False,2026-04-08 08:55:00
INC-001035,MACH-15,2,matin,False,False,False,False,True,False,False,False,False,2026-04-08 11:36:00
INC-001036,MACH-03,5,apres-midi,False,False,False,False,False,False,False,False,True,2026-04-08 15:45:00
INC-001037,MACH-10,2,matin,False,True,False,False,False,False,False,False,False,2026-04-09 07:27:00
INC-001038,MACH-11,2,matin,False,False,False,False,False,False,False,False,True,2026-04-09 13:50:00
INC-001039,MACH-04,2,nuit,True,False,False,False,False,False,False,False,False,2026-04-09 23:05:00
INC-001040,MACH-04,2,nuit,True,False,False,False,False,False,False,False,False,2026-04-09 23:32:00
INC-001041,MACH-11,3,nuit,False,True,False,False,False,False,False,False,False,2026-04-10 04:07:00
INC-001042,MACH-08,3,matin,False,False,False,False,True,False,False,False,False,2026-04-10 11:29:00
INC-001043,MACH-05,3,nuit,False,False,True,False,False,False,False,False,False,2026-04-10 22:42:00
INC-001044,MACH-04,3,nuit,True,False,False,False,False,False,False,False,False,2026-04-10 23:26:00
INC-001045,MACH-04,3,nuit,True,False,False,False,False,False,False,False,False,2026-04-10 23:32:00
INC-001046,MACH-05,2,nuit,False,False,False,False,False,False,False,True,False,2026-04-10 23:38:00
INC-001047,MACH-05,2,nuit,False,False,False,False,False,False,False,True,False,2026-04-10 23:47:00
INC-001048,MACH-12,2,matin,False,False,False,False,True,False,False,False,False,2026-04-11 06:07:00
INC-001049,MACH-04,2,matin,False,False,False,True,False,False,False,False,False,2026-04-11 06:57:00
INC-001050,MACH-07,2,apres-midi,False,False,False,False,True,False,False,False,False,2026-04-11 15:09:00
INC-001051,MACH-04,5,nuit,True,False,False,False,False,False,False,True,False,2026-04-11 23:32:00
INC-001052,MACH-05,3,nuit,False,False,False,False,False,False,False,True,False,2026-04-11 23:38:00
INC-001053,MACH-05,3,nuit,False,False,False,False,False,False,False,True,False,2026-04-11 23:38:00
INC-001054,MACH-02,3,nuit,False,False,True,False,False,False,False,False,False,2026-04-12 03:55:00
INC-001055,MACH-12,3,matin,False,False,False,False,True,False,False,False,False,2026-04-12 06:07:00
INC-001056,MACH-04,3,matin,False,False,False,True,False,False,False,False,False,2026-04-12 06:57:00
INC-001057,MACH-07,3,apres-midi,False,False,False,False,True,False,False,False,False,2026-04-12 15:09:00
INC-001058,MACH-05,4,nuit,False,False,False,False,False,False,False,True,True,2026-04-12 23:38:00
INC-001059,MACH-11,3,nuit,False,False,False,True,False,False,False,False,False,2026-04-13 00:24:00
INC-001060,MACH-11,2,nuit,False,False,False,False,True,False,False,False,False,2026-04-13 00:56:00
INC-001061,MACH-12,4,matin,False,False,False,False,True,False,False,False,False,2026-04-13 06:07:00
INC-001062,MACH-04,4,matin,False,False,False,True,False,False,False,False,False,2026-04-13 06:57:00
INC-001063,MACH-07,4,apres-midi,False,False,False,False,True,False,False,False,False,2026-04-13 15:09:00
INC-001064,MACH-11,3,nuit,False,False,False,False,False,False,False,False,True,2026-04-13 22:17:00
INC-001065,MACH-03,3,matin,False,False,False,False,False,False,True,False,False,2026-04-14 11:47:00
INC-001066,MACH-05,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-04-14 18:42:00
INC-001067,MACH-01,3,matin,False,True,False,False,False,False,False,False,False,2026-04-15 09:56:00
INC-001068,MACH-06,2,matin,False,False,False,False,False,False,True,False,False,2026-04-15 13:20:00
INC-001069,MACH-12,3,nuit,False,False,True,False,False,False,False,False,False,2026-04-16 03:43:00
INC-001070,MACH-06,2,nuit,False,False,False,False,False,False,True,False,False,2026-04-16 05:01:00
INC-001071,MACH-06,3,matin,False,False,False,False,False,False,True,False,False,2026-04-16 13:20:00
INC-001072,MACH-14,2,apres-midi,False,False,False,True,False,False,False,False,False,2026-04-16 16:08:00
INC-001073,MACH-11,3,nuit,False,True,False,False,False,False,False,False,False,2026-04-17 04:37:00
INC-001074,MACH-06,3,nuit,False,False,False,False,False,False,True,False,False,2026-04-17 05:01:00
INC-001075,MACH-09,2,matin,False,False,False,False,False,False,False,False,True,2026-04-17 06:17:00
INC-001076,MACH-06,4,matin,False,False,False,False,False,False,True,False,False,2026-04-17 13:20:00
INC-001077,MACH-14,3,apres-midi,False,False,False,True,False,False,False,False,False,2026-04-17 16:08:00
INC-001078,MACH-06,4,nuit,False,False,False,False,False,False,True,False,False,2026-04-18 05:01:00
INC-001079,MACH-09,3,matin,False,False,False,False,False,False,False,False,True,2026-04-18 06:17:00
INC-001080,MACH-14,4,apres-midi,False,False,False,True,False,False,False,False,False,2026-04-18 16:08:00
INC-001081,MACH-09,5,matin,False,False,False,False,False,False,False,False,True,2026-04-19 06:17:00
INC-001082,MACH-14,2,matin,False,False,False,False,True,False,False,False,False,2026-04-20 08:45:00
INC-001083,MACH-08,3,nuit,True,False,False,False,False,False,False,False,False,2026-04-21 04:03:00
INC-001084,MACH-14,3,matin,False,False,False,False,True,False,False,False,False,2026-04-21 08:45:00
INC-001085,MACH-09,2,matin,False,True,False,False,False,False,False,False,False,2026-04-22 08:27:00
INC-001086,MACH-14,4,matin,False,False,False,False,True,False,False,False,False,2026-04-22 08:45:00
INC-001087,MACH-03,2,matin,False,False,False,False,False,False,False,False,True,2026-04-22 13:19:00
INC-001088,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2026-04-22 13:55:00
INC-001089,MACH-08,3,apres-midi,True,False,False,False,False,False,False,False,False,2026-04-22 14:28:00
INC-001090,MACH-10,2,apres-midi,False,False,False,False,True,False,False,False,False,2026-04-22 15:56:00
INC-001091,MACH-08,2,apres-midi,False,False,False,False,True,False,False,False,False,2026-04-22 18:50:00
INC-001092,MACH-09,3,matin,False,True,False,False,False,False,False,False,False,2026-04-23 08:27:00
INC-001093,MACH-09,3,matin,False,True,False,False,False,False,False,False,False,2026-04-23 08:57:00
INC-001094,MACH-09,2,matin,False,False,False,False,False,False,True,False,False,2026-04-23 10:05:00
INC-001095,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2026-04-23 13:19:00
INC-001096,MACH-03,3,matin,False,False,False,False,False,False,False,False,True,2026-04-23 13:50:00
INC-001097,MACH-10,3,apres-midi,False,False,False,False,True,False,False,False,False,2026-04-23 15:56:00
INC-001098,MACH-09,4,matin,False,True,False,False,False,False,False,False,False,2026-04-24 08:27:00
INC-001099,MACH-09,3,matin,False,False,False,False,False,False,True,False,False,2026-04-24 10:05:00
INC-001100,MACH-03,5,matin,False,False,False,False,False,False,False,False,True,2026-04-24 13:19:00
INC-001101,MACH-10,4,apres-midi,False,False,False,False,True,False,False,False,False,2026-04-24 15:56:00
INC-001102,MACH-03,2,nuit,False,True,False,False,False,False,False,False,False,2026-04-25 01:13:00
INC-001103,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-04-25 01:14:00
INC-001104,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-04-25 01:24:00
INC-001105,MACH-05,2,matin,False,False,True,False,False,False,False,False,False,2026-04-25 07:31:00
INC-001106,MACH-09,5,matin,False,False,False,False,False,False,True,False,False,2026-04-25 10:05:00
INC-001107,MACH-08,3,matin,False,True,False,False,False,False,False,False,False,2026-04-25 12:46:00
INC-001108,MACH-10,2,apres-midi,False,False,False,False,False,False,True,False,False,2026-04-25 17:46:00
INC-001109,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-04-26 01:13:00
INC-001110,MACH-03,3,nuit,False,True,False,False,False,False,False,False,False,2026-04-26 01:38:00
INC-001111,MACH-05,3,matin,False,False,True,False,False,False,False,False,False,2026-04-26 07:31:00
INC-001112,MACH-14,3,matin,False,False,False,False,False,False,True,False,False,2026-04-26 12:05:00
INC-001113,MACH-10,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-04-26 17:46:00
INC-001114,MACH-03,4,nuit,False,True,False,False,False,False,False,False,False,2026-04-27 01:13:00
INC-001115,MACH-05,5,matin,False,False,True,False,False,False,False,False,False,2026-04-27 07:31:00
INC-001116,MACH-12,2,matin,False,True,False,False,False,False,False,False,False,2026-04-27 10:53:00
INC-001117,MACH-10,4,apres-midi,False,False,False,False,False,False,True,False,False,2026-04-27 17:46:00
INC-001118,MACH-12,3,matin,False,True,False,False,False,False,False,False,False,2026-04-28 10:53:00
INC-001119,MACH-01,2,nuit,False,False,False,False,True,False,False,False,False,2026-04-29 05:03:00
INC-001120,MACH-10,2,matin,False,False,False,False,False,False,True,False,False,2026-04-29 09:04:00
INC-001121,MACH-12,4,matin,False,True,False,False,False,False,False,False,False,2026-04-29 10:53:00
INC-001122,MACH-06,3,apres-midi,False,False,False,False,False,False,True,False,False,2026-04-29 18:26:00
INC-001123,MACH-01,3,nuit,False,False,False,False,True,False,False,False,False,2026-04-30 05:03:00
