machine_id,timestamp,temperature_c,pressure_bar,voltage_mean_v,rotation_mean_rpm,pieces_produced
MACH-12,2025-09-23 00:00:00,42.227,196.533,222.88,1527.729,30
MACH-12,2025-09-23 01:00:00,43.407,197.066,222.88,1543.729,21
MACH-12,2025-09-23 02:00:00,45.657,199.473,223.54,1571.029,31
MACH-12,2025-09-23 03:00:00,43.317,199.085,223.55,1585.129,24
MACH-12,2025-09-23 04:00:00,47.257,199.773,223.49,1558.529,26
MACH-12,2025-09-23 05:00:00,52.647,202.858,225.64,1632.329,62
MACH-12,2025-09-23 06:00:00,52.177,202.198,225.62,1646.129,57
MACH-12,2025-09-23 07:00:00,52.547,200.88,226.5,1606.429,55
MACH-12,2025-09-23 08:00:00,55.337,203.681,226.51,1641.329,53
MACH-12,2025-09-23 09:00:00,54.877,202.736,225.2,1600.929,40
MACH-12,2025-09-23 10:00:00,54.867,204.148,226.31,1616.529,41
MACH-12,2025-09-23 11:00:00,54.137,201.666,226.76,1633.129,48
MACH-12,2025-09-23 12:00:00,55.607,203.984,226.21,1620.829,56
MACH-12,2025-09-23 13:00:00,54.987,202.612,225.35,1625.029,52
MACH-12,2025-09-23 14:00:00,53.677,201.349,225.64,1599.729,45
MACH-12,2025-09-23 15:00:00,52.047,201.533,225.42,1596.329,52
MACH-12,2025-09-23 16:00:00,50.497,202.031,225.2,1635.629,47
MACH-12,2025-09-23 16:00:00,50.502,202.025,225.191,1635.647,47
MACH-12,2025-09-23 17:00:00,48.657,201.255,224.72,1598.829,45
MACH-12,2025-09-23 18:00:00,47.327,200.788,223.7,1603.229,53
MACH-12,2025-09-23 19:00:00,47.037,199.257,223.88,1577.129,49
MACH-12,2025-09-23 20:00:00,47.657,200.261,223.87,1592.029,62
MACH-12,2025-09-23 21:00:00,45.577,198.964,223.75,1559.629,55
MACH-12,2025-09-23 22:00:00,42.287,198.594,222.9,1559.229,31
MACH-12,2025-09-23 23:00:00,42.287,197.917,222.16,1568.729,25
MACH-12,2025-09-24 00:00:00,41.697,197.68,223.21,1539.029,23
MACH-12,2025-09-24 01:00:00,42.647,198.36,223.22,1549.729,26
MACH-12,2025-09-24 02:00:00,42.317,198.568,223.07,1519.929,20
MACH-12,2025-09-24 03:00:00,45.477,198.292,223.61,1579.529,25
MACH-12,2025-09-24 04:00:00,46.077,199.306,224.1,1596.629,23
MACH-12,2025-09-24 05:00:00,52.667,202.213,224.06,1623.329,56
MACH-12,2025-09-24 06:00:00,54.427,202.407,224.53,1608.429,51
MACH-12,2025-09-24 07:00:00,55.067,202.732,224.41,1602.829,50
MACH-12,2025-09-24 08:00:00,53.617,200.082,225.72,1599.929,41
MACH-12,2025-09-24 09:00:00,55.017,203.692,225.33,1620.929,49
MACH-12,2025-09-24 10:00:00,55.817,201.005,226.06,1642.029,52
MACH-12,2025-09-24 11:00:00,56.207,203.176,226.29,1636.529,47
MACH-12,2025-09-24 12:00:00,55.447,201.601,225.63,1618.929,50
MACH-12,2025-09-24 13:00:00,53.947,203.482,226.13,1648.229,48
MACH-12,2025-09-24 14:00:00,54.707,200.255,225.36,1639.429,53
MACH-12,2025-09-24 15:00:00,53.007,202.754,224.51,1663.929,49
MACH-12,2025-09-24 16:00:00,50.517,202.478,225.19,1631.129,57
MACH-12,2025-09-24 17:00:00,48.617,200.703,223.69,1598.229,49
MACH-12,2025-09-24 18:00:00,48.867,199.52,225.19,1619.129,53
MACH-12,2025-09-24 19:00:00,46.447,198.952,224.58,1576.029,54
MACH-12,2025-09-24 20:00:00,46.097,200.205,223.89,1587.829,48
MACH-12,2025-09-24 21:00:00,45.317,200.812,224.13,1569.729,50
MACH-12,2025-09-24 22:00:00,41.947,197.05,221.22,1543.829,25
MACH-12,2025-09-24 23:00:00,42.507,199.046,222.94,1556.429,21
MACH-12,2025-09-25 00:00:00,42.737,197.591,223.5,1574.829,29
MACH-12,2025-09-25 01:00:00,42.247,197.19,222.74,1567.529,25
MACH-12,2025-09-25 02:00:00,43.657,198.296,223.85,1533.629,22
MACH-12,2025-09-25 03:00:00,44.577,199.376,224.1,1576.829,22
MACH-12,2025-09-25 04:00:00,45.167,198.626,224.78,1536.029,22
MACH-12,2025-09-25 04:00:00,45.178,198.628,224.756,1536.03,22
MACH-12,2025-09-25 05:00:00,51.837,201.726,223.98,1626.629,55
MACH-12,2025-09-25 06:00:00,52.207,203.528,224.82,1622.029,44
MACH-12,2025-09-25 07:00:00,52.257,201.732,225.72,1628.029,50
MACH-12,2025-09-25 08:00:00,55.237,203.411,226.98,1624.129,56
MACH-12,2025-09-25 09:00:00,54.197,202.758,225.66,1646.829,48
MACH-12,2025-09-25 10:00:00,56.507,202.969,225.85,1643.129,52
MACH-12,2025-09-25 11:00:00,55.107,201.78,224.69,1617.229,50
MACH-12,2025-09-25 12:00:00,55.057,203.4,225.76,1640.629,47
MACH-12,2025-09-25 13:00:00,54.157,201.751,226.31,1603.429,51
MACH-12,2025-09-25 14:00:00,53.497,201.633,225.23,1642.929,59
MACH-12,2025-09-25 15:00:00,51.097,202.17,224.79,1599.829,43
MACH-12,2025-09-25 16:00:00,50.637,201.385,224.57,1598.929,57
MACH-12,2025-09-25 17:00:00,49.247,200.645,224.61,1622.529,47
MACH-12,2025-09-25 18:00:00,47.337,197.87,224.59,1596.529,45
MACH-12,2025-09-25 19:00:00,46.817,199.211,223.97,1580.429,53
MACH-12,2025-09-25 20:00:00,47.417,200.3,224.36,1610.429,55
MACH-12,2025-09-25 21:00:00,44.557,198.637,222.93,1570.129,49
MACH-12,2025-09-25 22:00:00,42.167,197.029,222.97,1579.129,27
MACH-12,2025-09-25 23:00:00,42.217,198.553,222.99,1518.329,23
MACH-12,2025-09-26 00:00:00,42.537,197.003,223.39,1509.029,23
MACH-12,2025-09-26 01:00:00,42.707,,223.73,1583.629,30
MACH-12,2025-09-26 02:00:00,45.037,,223.25,1528.829,22
MACH-12,2025-09-26 03:00:00,43.707,,223.31,1544.229,19
MACH-12,2025-09-26 04:00:00,47.227,,224.38,1576.029,31
MACH-12,2025-09-26 05:00:00,50.477,,224.05,1659.129,47
MACH-12,2025-09-26 06:00:00,52.977,,225.08,1657.029,52
MACH-12,2025-09-26 07:00:00,53.727,,226.07,1627.629,54
MACH-12,2025-09-26 08:00:00,53.747,201.466,225.8,1625.429,47
MACH-12,2025-09-26 09:00:00,56.037,202.31,225.71,1601.129,50
MACH-12,2025-09-26 10:00:00,56.417,203.832,226.94,1646.029,55
MACH-12,2025-09-26 11:00:00,56.537,203.535,226.23,1640.929,55
MACH-12,2025-09-26 12:00:00,54.667,202.367,226.31,1629.329,52
MACH-12,2025-09-26 13:00:00,53.267,203.046,226.46,1624.729,49
MACH-12,2025-09-26 14:00:00,55.447,202.261,225.66,1662.729,59
MACH-12,2025-09-26 15:00:00,50.617,201.17,225.04,1632.829,46
MACH-12,2025-09-26 16:00:00,50.737,200.676,225.77,1627.429,50
MACH-12,2025-09-26 17:00:00,49.487,200.622,224.56,1613.629,51
MACH-12,2025-09-26 18:00:00,48.037,200.617,224.77,1559.229,50
MACH-12,2025-09-26 19:00:00,48.207,199.863,223.61,1604.629,62
MACH-12,2025-09-26 20:00:00,46.647,200.622,223.97,1624.629,52
MACH-12,2025-09-26 21:00:00,44.007,197.616,223.8,1584.829,48
MACH-12,2025-09-26 22:00:00,42.747,198.399,222.4,1546.729,25
MACH-12,2025-09-26 23:00:00,41.957,196.929,222.31,1526.329,25
MACH-12,2025-09-27 00:00:00,40.927,199.345,223.42,1566.429,21
MACH-12,2025-09-27 01:00:00,42.607,199.375,223.06,1591.229,27
MACH-12,2025-09-27 02:00:00,42.817,199.628,223.11,1532.729,19
MACH-12,2025-09-27 03:00:00,45.117,199.367,223.3,1560.729,29
MACH-12,2025-09-27 04:00:00,45.587,199.302,223.32,1559.429,27
MACH-12,2025-09-27 05:00:00,50.487,202.92,225.24,1610.329,44
MACH-12,2025-09-27 06:00:00,51.607,200.71,224.74,1612.329,51
MACH-12,2025-09-27 07:00:00,52.987,201.464,225.23,1642.529,46
MACH-12,2025-09-27 08:00:00,54.507,203.295,225.76,1616.929,51
MACH-12,2025-09-27 09:00:00,56.027,202.787,226.17,1622.529,52
MACH-12,2025-09-27 10:00:00,57.087,200.905,225.63,1654.429,54
MACH-12,2025-09-27 11:00:00,56.017,201.864,225.5,1608.729,48
MACH-12,2025-09-27 12:00:00,56.707,202.579,227.02,1663.129,53
MACH-12,2025-09-27 13:00:00,54.557,204.076,225.42,1645.529,52
MACH-12,2025-09-27 14:00:00,54.037,202.004,224.69,1574.029,46
MACH-12,2025-09-27 15:00:00,53.337,199.916,224.77,1633.029,42
MACH-12,2025-09-27 16:00:00,51.137,200.146,225.33,1614.029,52
MACH-12,2025-09-27 17:00:00,48.947,198.937,226.41,1604.029,51
MACH-12,2025-09-27 18:00:00,48.327,200.275,224.02,1591.529,46
MACH-12,2025-09-27 19:00:00,45.147,200.454,223.62,1608.829,50
MACH-12,2025-09-27 20:00:00,44.577,199.293,224.1,1605.529,45
MACH-12,2025-09-27 21:00:00,46.657,197.035,224.28,1575.729,58
MACH-12,2025-09-27 22:00:00,41.507,197.235,223.71,1571.829,22
MACH-12,2025-09-27 23:00:00,43.267,199.522,222.68,1497.029,28
MACH-12,2025-09-28 00:00:00,42.057,196.363,221.0,1517.629,2
MACH-12,2025-09-28 01:00:00,42.097,197.518,223.41,1529.529,14
MACH-12,2025-09-28 02:00:00,42.427,195.912,221.38,1533.829,8
MACH-12,2025-09-28 03:00:00,42.667,199.73,222.24,1566.029,12
MACH-12,2025-09-28 04:00:00,44.267,198.541,223.58,1519.229,20
MACH-12,2025-09-28 05:00:00,47.247,199.372,222.91,1541.629,15
MACH-12,2025-09-28 06:00:00,49.097,197.95,224.63,1538.429,1
MACH-12,2025-09-28 07:00:00,49.727,200.548,223.56,1586.329,13
MACH-12,2025-09-28 08:00:00,50.957,199.358,224.75,1580.129,11
MACH-12,2025-09-28 09:00:00,51.697,199.835,224.37,1556.829,10
MACH-12,2025-09-28 10:00:00,50.807,201.258,225.07,1567.529,10
MACH-12,2025-09-28 11:00:00,49.377,199.85,225.69,1566.929,16
MACH-12,2025-09-28 12:00:00,51.977,199.95,224.54,1541.929,17
MACH-12,2025-09-28 13:00:00,48.327,200.31,224.14,1596.929,12
MACH-12,2025-09-28 14:00:00,47.597,200.178,225.33,1572.029,6
MACH-12,2025-09-28 15:00:00,47.237,199.271,223.17,1579.229,10
MACH-12,2025-09-28 16:00:00,46.077,200.244,223.33,1508.829,7
MACH-12,2025-09-28 17:00:00,43.197,199.309,223.3,1540.929,14
MACH-12,2025-09-28 18:00:00,44.397,197.682,223.93,1527.229,14
MACH-12,2025-09-28 19:00:00,41.527,197.994,221.83,1533.429,4
MACH-12,2025-09-28 20:00:00,41.517,198.303,222.05,1511.429,14
MACH-12,2025-09-28 21:00:00,40.837,197.623,222.43,1546.529,13
MACH-12,2025-09-28 22:00:00,39.647,198.071,221.7,1503.129,18
MACH-12,2025-09-28 23:00:00,39.687,198.077,221.4,1515.129,12
MACH-12,2025-09-29 00:00:00,39.977,199.244,222.34,1516.929,19
MACH-12,2025-09-29 01:00:00,42.477,197.339,223.0,1529.029,26
MACH-12,2025-09-29 02:00:00,43.997,197.245,223.46,1552.229,18
MACH-12,2025-09-29 03:00:00,45.347,200.479,223.37,1585.629,20
MACH-12,2025-09-29 04:00:00,46.257,200.295,224.47,1578.429,32
MACH-12,2025-09-29 05:00:00,50.357,200.692,225.86,1622.029,51
MACH-12,2025-09-29 06:00:00,53.007,202.684,224.95,1603.629,54
MACH-12,2025-09-29 07:00:00,54.107,201.96,225.61,1663.229,59
MACH-12,2025-09-29 08:00:00,53.227,201.317,225.6,1645.929,47
MACH-12,2025-09-29 09:00:00,55.207,202.668,226.41,1649.229,55
MACH-12,2025-09-29 10:00:00,55.707,203.857,227.13,1636.229,54
MACH-12,2025-09-29 11:00:00,55.707,203.349,226.3,1651.829,49
MACH-12,2025-09-29 12:00:00,55.707,201.658,225.52,1642.929,58
MACH-12,2025-09-29 13:00:00,56.267,201.441,225.92,1646.229,52
MACH-12,2025-09-29 14:00:00,53.897,200.557,225.24,1624.829,53
MACH-12,2025-09-29 15:00:00,53.417,199.344,224.17,1618.129,49
MACH-12,2025-09-29 16:00:00,51.687,201.717,225.47,1629.929,52
MACH-12,2025-09-29 17:00:00,50.207,199.997,224.28,1628.329,60
MACH-12,2025-09-29 18:00:00,46.857,201.478,223.52,1597.229,48
MACH-12,2025-09-29 19:00:00,46.137,199.333,224.54,1620.629,50
MACH-12,2025-09-29 20:00:00,45.697,200.315,223.02,1577.229,48
MACH-12,2025-09-29 21:00:00,45.617,199.057,223.98,1607.829,53
MACH-12,2025-09-29 22:00:00,43.077,196.97,222.25,1509.329,21
MACH-12,2025-09-29 23:00:00,40.717,196.68,222.72,1523.329,31
MACH-12,2025-09-30 00:00:00,42.407,198.136,222.31,1554.829,22
MACH-12,2025-09-30 01:00:00,43.627,197.261,222.12,1580.829,21
MACH-12,2025-09-30 02:00:00,43.867,198.364,222.1,1521.529,21
MACH-12,2025-09-30 03:00:00,45.837,199.894,222.97,1572.229,22
MACH-12,2025-09-30 04:00:00,46.337,198.478,223.49,1556.129,23
MACH-12,2025-09-30 05:00:00,50.227,201.91,225.14,1625.629,51
MACH-12,2025-09-30 06:00:00,49.907,200.808,224.19,1602.529,45
MACH-12,2025-09-30 07:00:00,54.867,202.133,226.2,1585.529,52
MACH-12,2025-09-30 08:00:00,56.197,200.577,225.86,1650.529,56
MACH-12,2025-09-30 09:00:00,57.097,206.075,225.3,1641.929,54
MACH-12,2025-09-30 10:00:00,56.257,202.213,224.87,1623.229,55
MACH-12,2025-09-30 11:00:00,55.247,202.626,225.97,1644.729,55
MACH-12,2025-09-30 12:00:00,55.337,202.851,225.99,1650.729,50
MACH-12,2025-09-30 13:00:00,54.257,203.152,227.18,1614.429,58
MACH-12,2025-09-30 14:00:00,52.557,200.305,225.49,1657.529,54
MACH-12,2025-09-30 15:00:00,52.917,202.138,226.15,1627.429,54
MACH-12,2025-09-30 16:00:00,51.137,200.327,225.88,1636.929,59
MACH-12,2025-09-30 17:00:00,49.717,202.175,225.16,1589.429,52
MACH-12,2025-09-30 18:00:00,49.097,198.732,223.53,1604.829,50
MACH-12,2025-09-30 19:00:00,46.557,201.178,224.25,1630.329,61
MACH-12,2025-09-30 20:00:00,45.487,200.092,224.22,1596.729,48
MACH-12,2025-09-30 21:00:00,45.817,200.577,223.47,1608.929,52
MACH-12,2025-09-30 22:00:00,41.467,197.576,221.55,1531.329,27
MACH-12,2025-09-30 23:00:00,40.897,197.038,222.31,1517.229,17
MACH-12,2025-10-01 00:00:00,41.647,198.422,221.61,1545.029,24
MACH-12,2025-10-01 01:00:00,41.987,197.01,223.94,1532.229,31
MACH-12,2025-10-01 02:00:00,42.587,199.074,223.9,1565.629,20
MACH-12,2025-10-01 03:00:00,42.077,199.995,223.85,1571.229,21
MACH-12,2025-10-01 04:00:00,47.657,199.695,224.44,1572.729,19
MACH-12,2025-10-01 05:00:00,50.787,202.326,225.12,1618.129,55
MACH-12,2025-10-01 06:00:00,52.447,203.649,224.61,1589.429,52
MACH-12,2025-10-01 07:00:00,55.297,202.493,224.98,1640.629,57
MACH-12,2025-10-01 08:00:00,55.787,202.599,225.27,1626.229,54
MACH-12,2025-10-01 09:00:00,56.457,201.756,225.59,1643.629,55
MACH-12,2025-10-01 10:00:00,54.697,201.875,226.69,1646.829,54
MACH-12,2025-10-01 11:00:00,54.347,202.882,226.33,1596.929,48
MACH-12,2025-10-01 12:00:00,55.537,202.332,225.33,1617.529,45
MACH-12,2025-10-01 13:00:00,54.727,203.288,226.94,1648.729,59
MACH-12,2025-10-01 14:00:00,54.027,202.188,225.22,1645.429,56
MACH-12,2025-10-01 15:00:00,51.327,199.723,225.9,1646.029,55
MACH-12,2025-10-01 16:00:00,50.897,201.153,225.01,1594.129,45
MACH-12,2025-10-01 17:00:00,48.637,200.685,224.43,1614.129,55
MACH-12,2025-10-01 18:00:00,47.667,199.18,225.06,1605.029,46
MACH-12,2025-10-01 19:00:00,46.257,199.4,223.32,1585.829,49
MACH-12,2025-10-01 20:00:00,45.787,199.189,224.23,1589.829,53
MACH-12,2025-10-01 21:00:00,44.447,198.414,224.0,1580.229,52
MACH-12,2025-10-01 22:00:00,41.357,197.553,221.66,1550.829,20
MACH-12,2025-10-01 23:00:00,42.187,197.393,221.77,1534.929,34
MACH-12,2025-10-02 00:00:00,41.937,197.895,223.31,1569.529,30
MACH-12,2025-10-02 01:00:00,42.787,197.59,222.72,1550.829,24
MACH-12,2025-10-02 02:00:00,45.857,198.706,223.56,1555.029,28
MACH-12,2025-10-02 03:00:00,46.147,199.308,223.51,1573.429,31
MACH-12,2025-10-02 04:00:00,48.737,198.23,223.82,1534.829,24
MACH-12,2025-10-02 05:00:00,51.547,200.393,224.95,1638.929,49
MACH-12,2025-10-02 06:00:00,52.787,201.636,224.8,1595.229,43
MACH-12,2025-10-02 07:00:00,52.507,203.121,225.79,1616.929,53
MACH-12,2025-10-02 08:00:00,54.577,203.792,225.83,1634.229,47
MACH-12,2025-10-02 09:00:00,55.377,202.542,226.05,1643.329,64
MACH-12,2025-10-02 10:00:00,54.667,203.614,226.52,1623.429,46
MACH-12,2025-10-02 11:00:00,55.937,203.755,227.02,1608.329,54
MACH-12,2025-10-02 12:00:00,56.307,202.57,225.61,1656.229,51
MACH-12,2025-10-02 13:00:00,55.157,201.805,225.16,1620.529,55
MACH-12,2025-10-02 14:00:00,52.017,201.008,225.14,1636.529,48
MACH-12,2025-10-02 15:00:00,52.837,201.657,224.71,1610.229,48
MACH-12,2025-10-02 16:00:00,50.217,201.292,224.44,1583.329,54
MACH-12,2025-10-02 17:00:00,48.827,199.714,224.89,1599.029,54
MACH-12,2025-10-02 18:00:00,46.997,201.561,224.23,1576.829,57
MACH-12,2025-10-02 19:00:00,46.817,199.38,224.23,1623.929,49
MACH-12,2025-10-02 20:00:00,46.227,197.476,224.59,1615.429,51
MACH-12,2025-10-02 21:00:00,45.167,200.673,223.75,1585.429,51
MACH-12,2025-10-02 22:00:00,42.757,197.947,223.18,1555.529,19
MACH-12,2025-10-02 23:00:00,41.677,198.695,223.28,1542.129,22
MACH-12,2025-10-03 00:00:00,40.727,198.838,223.02,1531.829,25
MACH-12,2025-10-03 01:00:00,40.617,198.101,223.16,1524.629,19
MACH-12,2025-10-03 02:00:00,43.887,198.603,222.88,1517.329,23
MACH-12,2025-10-03 03:00:00,44.247,199.485,223.45,1563.329,24
MACH-12,2025-10-03 04:00:00,47.247,199.313,223.63,1592.229,28
MACH-12,2025-10-03 05:00:00,51.247,200.821,224.73,1595.329,52
MACH-12,2025-10-03 06:00:00,52.717,201.757,225.1,1620.829,44
MACH-12,2025-10-03 07:00:00,54.407,203.029,226.51,1678.029,58
MACH-12,2025-10-03 08:00:00,55.277,201.384,225.68,1626.829,50
MACH-12,2025-10-03 09:00:00,56.097,204.127,225.85,1616.829,52
MACH-12,2025-10-03 10:00:00,57.257,201.52,226.09,1642.229,50
MACH-12,2025-10-03 11:00:00,56.427,202.544,227.06,1622.529,48
MACH-12,2025-10-03 12:00:00,54.587,202.626,225.22,1627.629,50
MACH-12,2025-10-03 13:00:00,53.967,201.613,226.15,1626.322,47
MACH-12,2025-10-03 14:00:00,53.767,201.251,225.85,1617.122,50
MACH-12,2025-10-03 15:00:00,52.977,202.039,225.26,1619.822,49
MACH-12,2025-10-03 16:00:00,50.177,201.891,224.86,1611.122,50
MACH-12,2025-10-03 17:00:00,49.577,201.602,225.02,1582.922,41
MACH-12,2025-10-03 18:00:00,46.847,200.544,223.36,1564.922,39
MACH-12,2025-10-03 19:00:00,46.697,199.108,224.38,1580.022,41
MACH-12,2025-10-03 20:00:00,45.217,199.256,223.77,1559.022,32
MACH-12,2025-10-03 21:00:00,44.457,198.074,223.04,1570.829,45
MACH-12,2025-10-03 22:00:00,41.917,197.155,222.15,1560.629,30
MACH-12,2025-10-03 23:00:00,42.047,198.061,222.72,1535.529,23
MACH-12,2025-10-04 00:00:00,41.537,198.791,222.72,1547.629,24
MACH-12,2025-10-04 01:00:00,42.377,198.797,222.29,1551.029,23
MACH-12,2025-10-04 02:00:00,44.117,200.117,224.29,1547.229,29
MACH-12,2025-10-04 03:00:00,46.327,199.733,223.65,1571.329,24
MACH-12,2025-10-04 04:00:00,45.827,198.278,222.96,1558.529,17
MACH-12,2025-10-04 05:00:00,52.327,201.768,224.72,1619.329,52
MACH-12,2025-10-04 06:00:00,52.837,201.407,224.83,1619.929,52
MACH-12,2025-10-04 07:00:00,55.327,200.119,226.61,1628.229,54
MACH-12,2025-10-04 08:00:00,54.497,201.839,227.12,1631.729,52
MACH-12,2025-10-04 09:00:00,55.897,203.836,225.42,1594.829,46
MACH-12,2025-10-04 10:00:00,57.107,203.53,225.7,1618.129,46
MACH-12,2025-10-04 11:00:00,55.717,200.412,226.28,1633.129,48
MACH-12,2025-10-04 12:00:00,55.317,202.25,227.03,1637.129,39
MACH-12,2025-10-04 13:00:00,53.117,202.464,225.83,1613.618,45
MACH-12,2025-10-04 14:00:00,53.597,201.496,225.82,1616.343,41
MACH-12,2025-10-04 15:00:00,52.227,201.823,225.11,1634.643,48
MACH-12,2025-10-04 16:00:00,51.077,200.834,225.67,1589.318,49
MACH-12,2025-10-04 17:00:00,51.097,198.846,223.77,1600.168,41
MACH-12,2025-10-04 18:00:00,46.497,200.783,224.22,1573.093,32
MACH-12,2025-10-04 19:00:00,47.377,200.482,224.63,1554.093,35
MACH-12,2025-10-04 20:00:00,44.827,198.812,223.02,1533.968,24
MACH-12,2025-10-04 21:00:00,45.457,198.841,224.39,1589.829,52
MACH-12,2025-10-04 22:00:00,39.887,196.998,222.63,1527.629,20
MACH-12,2025-10-04 23:00:00,42.667,198.024,223.61,1531.529,29
MACH-12,2025-10-05 00:00:00,40.637,195.977,222.3,1537.629,11
MACH-12,2025-10-05 01:00:00,39.937,196.722,221.85,1574.329,5
MACH-12,2025-10-05 02:00:00,41.697,197.492,222.53,1543.429,13
MACH-12,2025-10-05 03:00:00,43.747,198.546,222.93,1542.329,13
MACH-12,2025-10-05 04:00:00,45.737,199.535,223.77,1531.029,14
MACH-12,2025-10-05 05:00:00,45.997,199.575,223.54,1537.129,9
MACH-12,2025-10-05 06:00:00,48.767,198.96,224.74,1534.529,17
MACH-12,2025-10-05 07:00:00,50.817,199.845,224.08,1572.729,17
MACH-12,2025-10-05 08:00:00,49.677,199.983,225.06,1570.029,14
MACH-12,2025-10-05 09:00:00,49.197,199.984,224.77,1570.629,10
MACH-12,2025-10-05 10:00:00,52.157,199.362,225.83,1591.429,17
MACH-12,2025-10-05 11:00:00,51.397,201.311,225.31,1619.729,24
MACH-12,2025-10-05 12:00:00,51.277,199.697,224.25,1551.529,1
MACH-12,2025-10-05 13:00:00,48.697,199.696,225.92,1546.229,9
MACH-12,2025-10-05 14:00:00,47.747,198.141,223.75,1564.029,10
MACH-12,2025-10-05 15:00:00,47.587,199.703,223.56,1570.529,10
MACH-12,2025-10-05 16:00:00,44.917,199.727,222.78,1550.129,3
MACH-12,2025-10-05 17:00:00,42.057,198.895,222.66,1546.729,6
MACH-12,2025-10-05 18:00:00,43.837,197.648,222.42,1540.229,16
MACH-12,2025-10-05 19:00:00,42.287,197.801,222.85,1538.829,17
MACH-12,2025-10-05 20:00:00,40.257,196.226,221.86,1515.729,9
MACH-12,2025-10-05 21:00:00,41.287,197.201,222.15,1545.929,13
MACH-12,2025-10-05 22:00:00,39.267,196.74,222.12,1560.329,8
MACH-12,2025-10-05 23:00:00,41.907,196.727,221.5,1522.329,11
MACH-12,2025-10-06 00:00:00,40.407,197.719,222.64,1536.629,23
MACH-12,2025-10-06 01:00:00,43.257,198.072,222.43,1541.229,22
MACH-12,2025-10-06 02:00:00,45.217,198.538,222.94,1588.629,34
MACH-12,2025-10-06 03:00:00,45.377,199.078,223.7,1562.629,28
MACH-12,2025-10-06 04:00:00,46.777,199.451,223.96,1605.029,24
MACH-12,2025-10-06 05:00:00,52.777,202.469,224.38,1627.629,55
MACH-12,2025-10-06 06:00:00,52.887,202.568,225.53,1624.929,55
MACH-12,2025-10-06 07:00:00,53.247,202.855,226.12,1633.429,45
MACH-12,2025-10-06 08:00:00,55.267,201.379,226.34,1663.829,54
MACH-12,2025-10-06 09:00:00,55.787,202.247,225.75,1654.629,51
MACH-12,2025-10-06 10:00:00,55.917,201.669,226.2,1678.329,54
MACH-12,2025-10-06 11:00:00,55.597,201.905,225.65,1642.929,54
MACH-12,2025-10-06 12:00:00,54.197,202.719,226.11,1625.329,56
MACH-12,2025-10-06 13:00:00,53.897,202.724,226.39,1608.029,47
MACH-12,2025-10-06 14:00:00,52.077,201.195,225.905,1604.829,49
MACH-12,2025-10-06 15:00:00,52.607,200.285,225.694,1635.229,49
MACH-12,2025-10-06 16:00:00,50.607,200.163,224.77,1615.529,48
MACH-12,2025-10-06 17:00:00,49.367,201.555,225.572,1612.329,52
MACH-12,2025-10-06 18:00:00,48.947,201.095,224.76,1575.529,51
MACH-12,2025-10-06 19:00:00,45.767,198.285,225.454,1583.929,44
MACH-12,2025-10-06 20:00:00,43.807,198.701,224.445,1580.829,43
MACH-12,2025-10-06 21:00:00,44.897,201.426,225.942,1567.229,44
MACH-12,2025-10-06 22:00:00,42.027,198.971,223.08,1532.329,25
MACH-12,2025-10-06 23:00:00,41.747,196.933,222.48,1550.029,28
MACH-12,2025-10-07 00:00:00,42.587,196.015,223.52,1558.029,21
MACH-12,2025-10-07 01:00:00,43.657,198.395,223.0,1560.829,18
MACH-12,2025-10-07 02:00:00,42.787,197.721,223.16,1580.629,16
MACH-12,2025-10-07 03:00:00,44.16,198.996,223.22,1574.629,24
MACH-12,2025-10-07 04:00:00,48.464,199.704,222.14,1538.529,22
MACH-12,2025-10-07 05:00:00,50.844,200.725,224.83,1619.529,49
MACH-12,2025-10-07 06:00:00,52.451,202.748,225.39,1625.529,50
MACH-12,2025-10-07 07:00:00,54.903,202.033,225.06,1644.729,61
MACH-12,2025-10-07 08:00:00,56.602,202.446,225.56,1644.229,48
MACH-12,2025-10-07 09:00:00,55.687,201.976,225.51,1658.429,56
MACH-12,2025-10-07 10:00:00,56.938,204.181,225.9,1615.829,57
MACH-12,2025-10-07 11:00:00,57.976,202.855,226.26,1638.529,54
MACH-12,2025-10-07 12:00:00,56.449,202.137,226.12,1635.429,44
MACH-12,2025-10-07 13:00:00,57.459,200.376,226.22,1655.529,47
MACH-12,2025-10-07 14:00:00,55.735,202.522,225.001,1619.629,56
MACH-12,2025-10-07 15:00:00,56.728,199.961,224.97,1613.211,51
MACH-12,2025-10-07 16:00:00,56.217,200.083,225.898,1606.477,54
MACH-12,2025-10-07 17:00:00,55.072,200.696,226.195,1572.044,49
MACH-12,2025-10-07 18:00:00,57.163,201.05,226.093,1612.111,53
MACH-12,2025-10-07 19:00:00,56.84,199.141,226.95,1626.377,56
MACH-12,2025-10-07 20:00:00,56.474,200.515,226.516,1610.644,47
MACH-12,2025-10-07 21:00:00,56.244,199.548,226.763,1593.411,54
MACH-12,2025-10-07 22:00:00,55.271,198.676,222.53,1586.677,19
MACH-12,2025-10-07 23:00:00,55.543,197.246,223.93,1580.744,18
MACH-12,2025-10-08 00:00:00,58.952,197.269,224.42,1575.911,19
MACH-12,2025-10-08 01:00:00,59.917,200.277,225.43,1615.677,24
MACH-12,2025-10-08 02:00:00,63.508,198.372,224.54,1668.444,28
MACH-12,2025-10-08 03:00:00,50.545,198.982,225.07,1559.629,27
MACH-12,2025-10-08 04:00:00,53.18,198.64,225.36,1580.429,25
